day,timestamp,global_ts,product,side,price,quantity,source
-2,918400,918400,INTARIAN_PEPPER_ROOT,BUY,10924,11,AGGRESSIVE
-2,921800,921800,INTARIAN_PEPPER_ROOT,SELL,10916,11,AGGRESSIVE
-2,921800,921800,INTARIAN_PEPPER_ROOT,SELL,10925,5,AGGRESSIVE
-2,924300,924300,INTARIAN_PEPPER_ROOT,BUY,10918,6,MARKET_TRADE
-2,924500,924500,INTARIAN_PEPPER_ROOT,BUY,10921,5,AGGRESSIVE
-2,927500,927500,INTARIAN_PEPPER_ROOT,SELL,10930,4,AGGRESSIVE
-2,927700,927700,INTARIAN_PEPPER_ROOT,BUY,10929,8,AGGRESSIVE
-2,929200,929200,INTARIAN_PEPPER_ROOT,BUY,10923,5,MARKET_TRADE
-2,931900,931900,INTARIAN_PEPPER_ROOT,SELL,10935,5,AGGRESSIVE
-2,931900,931900,INTARIAN_PEPPER_ROOT,SELL,10926,9,AGGRESSIVE
-2,932200,932200,INTARIAN_PEPPER_ROOT,BUY,10928,8,AGGRESSIVE
-2,932300,932300,INTARIAN_PEPPER_ROOT,BUY,10926,3,MARKET_TRADE
-2,933700,933700,INTARIAN_PEPPER_ROOT,SELL,10936,6,AGGRESSIVE
-2,934000,934000,INTARIAN_PEPPER_ROOT,BUY,10928,5,MARKET_TRADE
-2,934800,934800,INTARIAN_PEPPER_ROOT,BUY,10931,8,AGGRESSIVE
-2,935600,935600,INTARIAN_PEPPER_ROOT,SELL,10938,3,AGGRESSIVE
-2,938000,938000,INTARIAN_PEPPER_ROOT,SELL,10941,4,AGGRESSIVE
-2,939500,939500,INTARIAN_PEPPER_ROOT,BUY,10936,3,AGGRESSIVE
-2,942600,942600,INTARIAN_PEPPER_ROOT,BUY,10937,6,MARKET_TRADE
-2,944100,944100,INTARIAN_PEPPER_ROOT,SELL,10947,6,AGGRESSIVE
-2,944700,944700,INTARIAN_PEPPER_ROOT,BUY,10941,3,AGGRESSIVE
-2,945200,945200,INTARIAN_PEPPER_ROOT,BUY,10941,6,AGGRESSIVE
-2,947900,947900,INTARIAN_PEPPER_ROOT,BUY,10942,3,MARKET_TRADE
-2,951600,951600,INTARIAN_PEPPER_ROOT,BUY,10953,10,AGGRESSIVE
-2,952500,952500,INTARIAN_PEPPER_ROOT,BUY,10949,8,AGGRESSIVE
-2,957500,957500,INTARIAN_PEPPER_ROOT,BUY,10952,7,MARKET_TRADE
-2,965400,965400,INTARIAN_PEPPER_ROOT,SELL,10971,6,MARKET_TRADE
-2,965900,965900,INTARIAN_PEPPER_ROOT,SELL,10972,3,MARKET_TRADE
-2,967600,967600,INTARIAN_PEPPER_ROOT,SELL,10962,10,AGGRESSIVE
-2,968800,968800,INTARIAN_PEPPER_ROOT,SELL,10972,8,AGGRESSIVE
-2,968800,968800,INTARIAN_PEPPER_ROOT,SELL,10963,10,AGGRESSIVE
-2,970400,970400,INTARIAN_PEPPER_ROOT,BUY,10972,8,AGGRESSIVE
-2,973900,973900,INTARIAN_PEPPER_ROOT,SELL,10980,6,MARKET_TRADE
-2,975900,975900,INTARIAN_PEPPER_ROOT,BUY,10972,7,AGGRESSIVE
-2,978600,978600,INTARIAN_PEPPER_ROOT,BUY,10975,7,AGGRESSIVE
-2,981900,981900,INTARIAN_PEPPER_ROOT,SELL,10985,3,AGGRESSIVE
-2,981900,981900,INTARIAN_PEPPER_ROOT,SELL,10976,12,AGGRESSIVE
-2,982600,982600,INTARIAN_PEPPER_ROOT,BUY,10974,7,MARKET_TRADE
-2,985200,985200,INTARIAN_PEPPER_ROOT,SELL,10994,4,MARKET_TRADE
-2,989100,989100,INTARIAN_PEPPER_ROOT,BUY,10980,6,MARKET_TRADE
-2,997500,997500,INTARIAN_PEPPER_ROOT,BUY,10992,7,MARKET_TRADE
-1,400,1000400,INTARIAN_PEPPER_ROOT,BUY,11006,11,AGGRESSIVE
-1,400,1000400,INTARIAN_PEPPER_ROOT,BUY,11009,7,AGGRESSIVE
-1,1100,1001100,INTARIAN_PEPPER_ROOT,SELL,10995,8,AGGRESSIVE
-1,1200,1001200,INTARIAN_PEPPER_ROOT,SELL,10995,10,AGGRESSIVE
-1,1300,1001300,INTARIAN_PEPPER_ROOT,SELL,10999,6,AGGRESSIVE
-1,3000,1003000,INTARIAN_PEPPER_ROOT,BUY,10999,8,AGGRESSIVE
-1,3400,1003400,INTARIAN_PEPPER_ROOT,BUY,11009,9,AGGRESSIVE
-1,4200,1004200,INTARIAN_PEPPER_ROOT,BUY,10995,4,MARKET_TRADE
-1,4800,1004800,INTARIAN_PEPPER_ROOT,BUY,11001,7,AGGRESSIVE
-1,4800,1004800,INTARIAN_PEPPER_ROOT,BUY,11011,11,AGGRESSIVE
-1,6300,1006300,INTARIAN_PEPPER_ROOT,BUY,11000,4,MARKET_TRADE
-1,8500,1008500,INTARIAN_PEPPER_ROOT,BUY,11005,4,AGGRESSIVE
-1,10500,1010500,INTARIAN_PEPPER_ROOT,BUY,11007,6,AGGRESSIVE
-1,15400,1015400,INTARIAN_PEPPER_ROOT,BUY,11012,5,AGGRESSIVE
-1,17900,1017900,INTARIAN_PEPPER_ROOT,BUY,11012,6,MARKET_TRADE
-1,19700,1019700,INTARIAN_PEPPER_ROOT,BUY,11011,7,MARKET_TRADE
-1,20700,1020700,INTARIAN_PEPPER_ROOT,SELL,11015,9,AGGRESSIVE
-1,24100,1024100,INTARIAN_PEPPER_ROOT,SELL,11030,5,MARKET_TRADE
-1,24200,1024200,INTARIAN_PEPPER_ROOT,SELL,11018,9,AGGRESSIVE
-1,25800,1025800,INTARIAN_PEPPER_ROOT,SELL,11020,9,AGGRESSIVE
-1,25800,1025800,INTARIAN_PEPPER_ROOT,SELL,11029,3,AGGRESSIVE
-1,26600,1026600,INTARIAN_PEPPER_ROOT,SELL,11029,8,AGGRESSIVE
-1,30000,1030000,INTARIAN_PEPPER_ROOT,BUY,11032,7,AGGRESSIVE
-1,30000,1030000,INTARIAN_PEPPER_ROOT,BUY,11036,9,AGGRESSIVE
-1,30200,1030200,INTARIAN_PEPPER_ROOT,SELL,11033,3,AGGRESSIVE
-1,31600,1031600,INTARIAN_PEPPER_ROOT,SELL,11034,3,AGGRESSIVE
-1,34900,1034900,INTARIAN_PEPPER_ROOT,SELL,11044,6,MARKET_TRADE
-1,35000,1035000,INTARIAN_PEPPER_ROOT,SELL,11038,8,AGGRESSIVE
-1,35400,1035400,INTARIAN_PEPPER_ROOT,BUY,11037,8,AGGRESSIVE
-1,37100,1037100,INTARIAN_PEPPER_ROOT,SELL,11040,6,AGGRESSIVE
-1,38100,1038100,INTARIAN_PEPPER_ROOT,BUY,11034,7,AGGRESSIVE
-1,38500,1038500,INTARIAN_PEPPER_ROOT,BUY,11032,4,MARKET_TRADE
-1,38700,1038700,INTARIAN_PEPPER_ROOT,BUY,11035,5,AGGRESSIVE
-1,40000,1040000,INTARIAN_PEPPER_ROOT,BUY,11036,5,AGGRESSIVE
-1,40300,1040300,INTARIAN_PEPPER_ROOT,BUY,11034,4,MARKET_TRADE
-1,40400,1040400,INTARIAN_PEPPER_ROOT,SELL,11046,3,MARKET_TRADE
-1,42700,1042700,INTARIAN_PEPPER_ROOT,SELL,11049,6,MARKET_TRADE
-1,43700,1043700,INTARIAN_PEPPER_ROOT,SELL,11047,4,AGGRESSIVE
-1,44800,1044800,INTARIAN_PEPPER_ROOT,BUY,11039,4,MARKET_TRADE
-1,48700,1048700,INTARIAN_PEPPER_ROOT,BUY,11045,7,AGGRESSIVE
-1,52700,1052700,INTARIAN_PEPPER_ROOT,BUY,11049,6,AGGRESSIVE
-1,53100,1053100,INTARIAN_PEPPER_ROOT,BUY,11049,4,AGGRESSIVE
-1,59400,1059400,INTARIAN_PEPPER_ROOT,BUY,11056,5,AGGRESSIVE
-1,59900,1059900,INTARIAN_PEPPER_ROOT,BUY,11056,8,AGGRESSIVE
-1,60000,1060000,INTARIAN_PEPPER_ROOT,SELL,11054,10,AGGRESSIVE
-1,63900,1063900,INTARIAN_PEPPER_ROOT,SELL,11067,7,AGGRESSIVE
-1,63900,1063900,INTARIAN_PEPPER_ROOT,SELL,11055,11,AGGRESSIVE
-1,64500,1064500,INTARIAN_PEPPER_ROOT,BUY,11061,7,AGGRESSIVE
-1,68100,1068100,INTARIAN_PEPPER_ROOT,BUY,11064,5,AGGRESSIVE
-1,70500,1070500,INTARIAN_PEPPER_ROOT,BUY,11067,3,AGGRESSIVE
-1,74000,1074000,INTARIAN_PEPPER_ROOT,SELL,11080,5,MARKET_TRADE
-1,76800,1076800,INTARIAN_PEPPER_ROOT,SELL,11083,6,MARKET_TRADE
-1,77200,1077200,INTARIAN_PEPPER_ROOT,BUY,11073,3,AGGRESSIVE
-1,80400,1080400,INTARIAN_PEPPER_ROOT,BUY,11077,7,AGGRESSIVE
-1,81000,1081000,INTARIAN_PEPPER_ROOT,BUY,11072,5,MARKET_TRADE
-1,81700,1081700,INTARIAN_PEPPER_ROOT,SELL,11088,6,MARKET_TRADE
-1,81900,1081900,INTARIAN_PEPPER_ROOT,SELL,11088,4,MARKET_TRADE
-1,83100,1083100,INTARIAN_PEPPER_ROOT,SELL,11089,7,MARKET_TRADE
-1,87900,1087900,INTARIAN_PEPPER_ROOT,BUY,11090,6,AGGRESSIVE
-1,90500,1090500,INTARIAN_PEPPER_ROOT,SELL,11093,7,AGGRESSIVE
-1,91700,1091700,INTARIAN_PEPPER_ROOT,BUY,11088,7,AGGRESSIVE
-1,93100,1093100,INTARIAN_PEPPER_ROOT,SELL,11096,6,AGGRESSIVE
-1,94600,1094600,INTARIAN_PEPPER_ROOT,BUY,11091,7,AGGRESSIVE
-1,95500,1095500,INTARIAN_PEPPER_ROOT,BUY,11092,4,AGGRESSIVE
-1,97600,1097600,INTARIAN_PEPPER_ROOT,SELL,11100,6,AGGRESSIVE
-1,98000,1098000,INTARIAN_PEPPER_ROOT,SELL,11101,6,AGGRESSIVE
-1,98200,1098200,INTARIAN_PEPPER_ROOT,SELL,11101,8,AGGRESSIVE
-1,99400,1099400,INTARIAN_PEPPER_ROOT,BUY,11096,8,AGGRESSIVE
-1,99700,1099700,INTARIAN_PEPPER_ROOT,BUY,11096,5,AGGRESSIVE
-1,101000,1101000,INTARIAN_PEPPER_ROOT,BUY,11097,4,AGGRESSIVE
-1,101600,1101600,INTARIAN_PEPPER_ROOT,SELL,11104,6,AGGRESSIVE
-1,101600,1101600,INTARIAN_PEPPER_ROOT,SELL,11096,12,AGGRESSIVE
-1,102300,1102300,INTARIAN_PEPPER_ROOT,BUY,11098,8,AGGRESSIVE
-1,103400,1103400,INTARIAN_PEPPER_ROOT,BUY,11100,4,AGGRESSIVE
-1,105900,1105900,INTARIAN_PEPPER_ROOT,BUY,11102,6,AGGRESSIVE
-1,108800,1108800,INTARIAN_PEPPER_ROOT,SELL,11115,5,MARKET_TRADE
-1,108900,1108900,INTARIAN_PEPPER_ROOT,BUY,11105,6,AGGRESSIVE
-1,112400,1112400,INTARIAN_PEPPER_ROOT,BUY,11109,3,AGGRESSIVE
-1,120600,1120600,INTARIAN_PEPPER_ROOT,SELL,11115,9,AGGRESSIVE
-1,121900,1121900,INTARIAN_PEPPER_ROOT,SELL,11128,4,MARKET_TRADE
-1,122600,1122600,INTARIAN_PEPPER_ROOT,BUY,11117,7,MARKET_TRADE
-1,123400,1123400,INTARIAN_PEPPER_ROOT,SELL,11132,5,MARKET_TRADE
-1,124900,1124900,INTARIAN_PEPPER_ROOT,BUY,11119,6,MARKET_TRADE
-1,125400,1125400,INTARIAN_PEPPER_ROOT,SELL,11131,7,MARKET_TRADE
-1,126500,1126500,INTARIAN_PEPPER_ROOT,SELL,11129,8,AGGRESSIVE
-1,126900,1126900,INTARIAN_PEPPER_ROOT,BUY,11123,6,AGGRESSIVE
-1,128000,1128000,INTARIAN_PEPPER_ROOT,BUY,11122,7,MARKET_TRADE
-1,128500,1128500,INTARIAN_PEPPER_ROOT,SELL,11131,8,AGGRESSIVE
-1,128700,1128700,INTARIAN_PEPPER_ROOT,BUY,11125,3,AGGRESSIVE
-1,130300,1130300,INTARIAN_PEPPER_ROOT,BUY,11126,5,AGGRESSIVE
-1,130400,1130400,INTARIAN_PEPPER_ROOT,BUY,11127,7,AGGRESSIVE
-1,133100,1133100,INTARIAN_PEPPER_ROOT,SELL,11139,6,MARKET_TRADE
-1,136100,1136100,INTARIAN_PEPPER_ROOT,BUY,11132,6,AGGRESSIVE
-1,139300,1139300,INTARIAN_PEPPER_ROOT,BUY,11133,4,MARKET_TRADE
-1,139300,1139300,INTARIAN_PEPPER_ROOT,BUY,11135,6,AGGRESSIVE
-1,139600,1139600,INTARIAN_PEPPER_ROOT,SELL,11146,6,MARKET_TRADE
-1,140700,1140700,INTARIAN_PEPPER_ROOT,SELL,11144,4,AGGRESSIVE
-1,140700,1140700,INTARIAN_PEPPER_ROOT,SELL,11135,12,AGGRESSIVE
-1,143400,1143400,INTARIAN_PEPPER_ROOT,SELL,11146,4,AGGRESSIVE
-1,143800,1143800,INTARIAN_PEPPER_ROOT,BUY,11140,7,AGGRESSIVE
-1,144200,1144200,INTARIAN_PEPPER_ROOT,BUY,11140,4,AGGRESSIVE
-1,147000,1147000,INTARIAN_PEPPER_ROOT,SELL,11153,7,MARKET_TRADE
-1,148700,1148700,INTARIAN_PEPPER_ROOT,BUY,11145,6,AGGRESSIVE
-1,157200,1157200,INTARIAN_PEPPER_ROOT,SELL,11163,4,MARKET_TRADE
-1,158600,1158600,INTARIAN_PEPPER_ROOT,SELL,11161,6,AGGRESSIVE
-1,161800,1161800,INTARIAN_PEPPER_ROOT,SELL,11165,6,AGGRESSIVE
-1,163300,1163300,INTARIAN_PEPPER_ROOT,SELL,11166,8,AGGRESSIVE
-1,166700,1166700,INTARIAN_PEPPER_ROOT,SELL,11170,8,AGGRESSIVE
-1,172400,1172400,INTARIAN_PEPPER_ROOT,BUY,11169,8,AGGRESSIVE
-1,174000,1174000,INTARIAN_PEPPER_ROOT,BUY,11165,7,MARKET_TRADE
-1,175500,1175500,INTARIAN_PEPPER_ROOT,SELL,11178,5,AGGRESSIVE
-1,178800,1178800,INTARIAN_PEPPER_ROOT,SELL,11185,4,MARKET_TRADE
-1,183200,1183200,INTARIAN_PEPPER_ROOT,SELL,11186,3,AGGRESSIVE
-1,184800,1184800,INTARIAN_PEPPER_ROOT,SELL,11188,7,AGGRESSIVE
-1,186800,1186800,INTARIAN_PEPPER_ROOT,SELL,11196,7,MARKET_TRADE
-1,187000,1187000,INTARIAN_PEPPER_ROOT,SELL,11196,3,MARKET_TRADE
-1,188300,1188300,INTARIAN_PEPPER_ROOT,BUY,11184,4,AGGRESSIVE
-1,188300,1188300,INTARIAN_PEPPER_ROOT,BUY,11194,9,AGGRESSIVE
-1,189700,1189700,INTARIAN_PEPPER_ROOT,BUY,11196,9,AGGRESSIVE
-1,191300,1191300,INTARIAN_PEPPER_ROOT,BUY,11185,7,MARKET_TRADE
-1,199000,1199000,INTARIAN_PEPPER_ROOT,SELL,11193,9,AGGRESSIVE
-1,199000,1199000,INTARIAN_PEPPER_ROOT,SELL,11190,6,AGGRESSIVE
-1,199000,1199000,INTARIAN_PEPPER_ROOT,SELL,11202,3,AGGRESSIVE
-1,199500,1199500,INTARIAN_PEPPER_ROOT,SELL,11202,7,AGGRESSIVE
-1,201800,1201800,INTARIAN_PEPPER_ROOT,BUY,11198,6,AGGRESSIVE
-1,204000,1204000,INTARIAN_PEPPER_ROOT,BUY,11200,5,AGGRESSIVE
-1,204000,1204000,INTARIAN_PEPPER_ROOT,BUY,11210,12,AGGRESSIVE
-1,210200,1210200,INTARIAN_PEPPER_ROOT,SELL,11213,3,AGGRESSIVE
-1,210300,1210300,INTARIAN_PEPPER_ROOT,SELL,11213,4,AGGRESSIVE
-1,210900,1210900,INTARIAN_PEPPER_ROOT,SELL,11214,3,AGGRESSIVE
-1,211700,1211700,INTARIAN_PEPPER_ROOT,BUY,11206,4,MARKET_TRADE
-1,214500,1214500,INTARIAN_PEPPER_ROOT,BUY,11211,6,AGGRESSIVE
-1,215300,1215300,INTARIAN_PEPPER_ROOT,BUY,11211,5,AGGRESSIVE
-1,215600,1215600,INTARIAN_PEPPER_ROOT,BUY,11212,6,AGGRESSIVE
-1,215800,1215800,INTARIAN_PEPPER_ROOT,BUY,11212,3,AGGRESSIVE
-1,216500,1216500,INTARIAN_PEPPER_ROOT,SELL,11219,8,AGGRESSIVE
-1,216500,1216500,INTARIAN_PEPPER_ROOT,SELL,11210,10,AGGRESSIVE
-1,218400,1218400,INTARIAN_PEPPER_ROOT,BUY,11215,4,AGGRESSIVE
-1,218900,1218900,INTARIAN_PEPPER_ROOT,SELL,11225,3,MARKET_TRADE
-1,219500,1219500,INTARIAN_PEPPER_ROOT,BUY,11221,8,AGGRESSIVE
-1,222800,1222800,INTARIAN_PEPPER_ROOT,BUY,11217,4,MARKET_TRADE
-1,224200,1224200,INTARIAN_PEPPER_ROOT,SELL,11227,8,AGGRESSIVE
-1,224600,1224600,INTARIAN_PEPPER_ROOT,SELL,11227,8,AGGRESSIVE
-1,226500,1226500,INTARIAN_PEPPER_ROOT,SELL,11229,3,AGGRESSIVE
-1,229200,1229200,INTARIAN_PEPPER_ROOT,BUY,11235,8,AGGRESSIVE
-1,229500,1229500,INTARIAN_PEPPER_ROOT,BUY,11223,4,MARKET_TRADE
-1,232000,1232000,INTARIAN_PEPPER_ROOT,SELL,11235,5,AGGRESSIVE
-1,233600,1233600,INTARIAN_PEPPER_ROOT,BUY,11230,4,AGGRESSIVE
-1,235100,1235100,INTARIAN_PEPPER_ROOT,SELL,11238,6,AGGRESSIVE
-1,236800,1236800,INTARIAN_PEPPER_ROOT,BUY,11233,8,AGGRESSIVE
-1,241200,1241200,INTARIAN_PEPPER_ROOT,SELL,11244,6,AGGRESSIVE
-1,241300,1241300,INTARIAN_PEPPER_ROOT,BUY,11247,10,AGGRESSIVE
-1,243200,1243200,INTARIAN_PEPPER_ROOT,SELL,11249,5,MARKET_TRADE
-1,245300,1245300,INTARIAN_PEPPER_ROOT,BUY,11239,6,MARKET_TRADE
-1,250500,1250500,INTARIAN_PEPPER_ROOT,SELL,11244,11,AGGRESSIVE
-1,250500,1250500,INTARIAN_PEPPER_ROOT,SELL,11253,3,AGGRESSIVE
-1,251900,1251900,INTARIAN_PEPPER_ROOT,SELL,11255,8,AGGRESSIVE
-1,258400,1258400,INTARIAN_PEPPER_ROOT,SELL,11261,6,AGGRESSIVE
-1,260100,1260100,INTARIAN_PEPPER_ROOT,BUY,11266,9,AGGRESSIVE
-1,263800,1263800,INTARIAN_PEPPER_ROOT,BUY,11258,6,MARKET_TRADE
-1,263900,1263900,INTARIAN_PEPPER_ROOT,BUY,11258,6,MARKET_TRADE
-1,269600,1269600,INTARIAN_PEPPER_ROOT,BUY,11263,7,MARKET_TRADE
-1,272700,1272700,INTARIAN_PEPPER_ROOT,BUY,11269,6,AGGRESSIVE
-1,272700,1272700,INTARIAN_PEPPER_ROOT,BUY,11274,9,AGGRESSIVE
-1,273300,1273300,INTARIAN_PEPPER_ROOT,BUY,11264,5,MARKET_TRADE
-1,274100,1274100,INTARIAN_PEPPER_ROOT,BUY,11270,6,AGGRESSIVE
-1,274200,1274200,INTARIAN_PEPPER_ROOT,SELL,11268,8,AGGRESSIVE
-1,276000,1276000,INTARIAN_PEPPER_ROOT,SELL,11273,2,AGGRESSIVE
-1,277400,1277400,INTARIAN_PEPPER_ROOT,SELL,11280,7,AGGRESSIVE
-1,279400,1279400,INTARIAN_PEPPER_ROOT,SELL,11282,5,AGGRESSIVE
-1,280000,1280000,INTARIAN_PEPPER_ROOT,SELL,11283,4,AGGRESSIVE
-1,282000,1282000,INTARIAN_PEPPER_ROOT,BUY,11284,8,AGGRESSIVE
-1,282100,1282100,INTARIAN_PEPPER_ROOT,SELL,11285,4,AGGRESSIVE
-1,282100,1282100,INTARIAN_PEPPER_ROOT,SELL,11276,11,AGGRESSIVE
-1,283800,1283800,INTARIAN_PEPPER_ROOT,SELL,11287,6,AGGRESSIVE
-1,284300,1284300,INTARIAN_PEPPER_ROOT,BUY,11286,8,AGGRESSIVE
-1,284800,1284800,INTARIAN_PEPPER_ROOT,BUY,11281,7,AGGRESSIVE
-1,286300,1286300,INTARIAN_PEPPER_ROOT,BUY,11282,7,AGGRESSIVE
-1,286700,1286700,INTARIAN_PEPPER_ROOT,SELL,11281,9,AGGRESSIVE
-1,287400,1287400,INTARIAN_PEPPER_ROOT,SELL,11290,5,AGGRESSIVE
-1,289600,1289600,INTARIAN_PEPPER_ROOT,SELL,11296,7,MARKET_TRADE
-1,296500,1296500,INTARIAN_PEPPER_ROOT,SELL,11299,4,AGGRESSIVE
-1,297000,1297000,INTARIAN_PEPPER_ROOT,BUY,11299,12,AGGRESSIVE
-1,298800,1298800,INTARIAN_PEPPER_ROOT,SELL,11302,7,AGGRESSIVE
-1,299100,1299100,INTARIAN_PEPPER_ROOT,SELL,11302,4,AGGRESSIVE
-1,299200,1299200,INTARIAN_PEPPER_ROOT,BUY,11305,12,AGGRESSIVE
-1,301200,1301200,INTARIAN_PEPPER_ROOT,BUY,11297,8,AGGRESSIVE
-1,302100,1302100,INTARIAN_PEPPER_ROOT,SELL,11305,8,AGGRESSIVE
-1,302500,1302500,INTARIAN_PEPPER_ROOT,BUY,11299,8,AGGRESSIVE
-1,303200,1303200,INTARIAN_PEPPER_ROOT,BUY,11297,7,MARKET_TRADE
-1,307100,1307100,INTARIAN_PEPPER_ROOT,SELL,11310,4,AGGRESSIVE
-1,307100,1307100,INTARIAN_PEPPER_ROOT,SELL,11298,14,AGGRESSIVE
-1,309100,1309100,INTARIAN_PEPPER_ROOT,BUY,11300,5,MARKET_TRADE
-1,309700,1309700,INTARIAN_PEPPER_ROOT,SELL,11316,6,MARKET_TRADE
-1,309900,1309900,INTARIAN_PEPPER_ROOT,BUY,11312,6,AGGRESSIVE
-1,313200,1313200,INTARIAN_PEPPER_ROOT,BUY,11309,6,AGGRESSIVE
-1,313600,1313600,INTARIAN_PEPPER_ROOT,BUY,11310,4,AGGRESSIVE
-1,315900,1315900,INTARIAN_PEPPER_ROOT,SELL,11310,12,AGGRESSIVE
-1,316600,1316600,INTARIAN_PEPPER_ROOT,BUY,11310,4,MARKET_TRADE
-1,320500,1320500,INTARIAN_PEPPER_ROOT,BUY,11317,3,AGGRESSIVE
-1,321500,1321500,INTARIAN_PEPPER_ROOT,BUY,11318,3,AGGRESSIVE
-1,322100,1322100,INTARIAN_PEPPER_ROOT,SELL,11325,8,AGGRESSIVE
-1,322100,1322100,INTARIAN_PEPPER_ROOT,SELL,11316,10,AGGRESSIVE
-1,324600,1324600,INTARIAN_PEPPER_ROOT,BUY,11318,4,MARKET_TRADE
-1,325100,1325100,INTARIAN_PEPPER_ROOT,BUY,11319,5,MARKET_TRADE
-1,329700,1329700,INTARIAN_PEPPER_ROOT,BUY,11326,4,AGGRESSIVE
-1,332300,1332300,INTARIAN_PEPPER_ROOT,BUY,11328,8,AGGRESSIVE
-1,337700,1337700,INTARIAN_PEPPER_ROOT,SELL,11344,4,MARKET_TRADE
-1,338300,1338300,INTARIAN_PEPPER_ROOT,BUY,11334,6,AGGRESSIVE
-1,341700,1341700,INTARIAN_PEPPER_ROOT,SELL,11345,8,AGGRESSIVE
-1,345100,1345100,INTARIAN_PEPPER_ROOT,BUY,11341,5,AGGRESSIVE
-1,346500,1346500,INTARIAN_PEPPER_ROOT,BUY,11343,8,AGGRESSIVE
-1,347900,1347900,INTARIAN_PEPPER_ROOT,SELL,11345,9,AGGRESSIVE
-1,350300,1350300,INTARIAN_PEPPER_ROOT,BUY,11352,12,AGGRESSIVE
-1,350500,1350500,INTARIAN_PEPPER_ROOT,BUY,11347,5,AGGRESSIVE
-1,351600,1351600,INTARIAN_PEPPER_ROOT,SELL,11361,4,MARKET_TRADE
-1,352200,1352200,INTARIAN_PEPPER_ROOT,BUY,11348,8,AGGRESSIVE
-1,353700,1353700,INTARIAN_PEPPER_ROOT,BUY,11350,4,AGGRESSIVE
-1,353800,1353800,INTARIAN_PEPPER_ROOT,SELL,11348,12,AGGRESSIVE
-1,359500,1359500,INTARIAN_PEPPER_ROOT,SELL,11366,3,MARKET_TRADE
-1,360800,1360800,INTARIAN_PEPPER_ROOT,SELL,11364,5,AGGRESSIVE
-1,363600,1363600,INTARIAN_PEPPER_ROOT,BUY,11357,4,MARKET_TRADE
-1,363800,1363800,INTARIAN_PEPPER_ROOT,BUY,11358,7,MARKET_TRADE
-1,367800,1367800,INTARIAN_PEPPER_ROOT,SELL,11371,5,AGGRESSIVE
-1,367800,1367800,INTARIAN_PEPPER_ROOT,SELL,11362,11,AGGRESSIVE
-1,369200,1369200,INTARIAN_PEPPER_ROOT,BUY,11363,3,MARKET_TRADE
-1,369300,1369300,INTARIAN_PEPPER_ROOT,SELL,11372,5,AGGRESSIVE
-1,371200,1371200,INTARIAN_PEPPER_ROOT,BUY,11365,7,MARKET_TRADE
-1,371400,1371400,INTARIAN_PEPPER_ROOT,BUY,11365,7,MARKET_TRADE
-1,373600,1373600,INTARIAN_PEPPER_ROOT,SELL,11371,5,AGGRESSIVE
-1,376500,1376500,INTARIAN_PEPPER_ROOT,BUY,11373,5,AGGRESSIVE
-1,376700,1376700,INTARIAN_PEPPER_ROOT,SELL,11371,11,AGGRESSIVE
-1,376700,1376700,INTARIAN_PEPPER_ROOT,SELL,11368,7,AGGRESSIVE
-1,378200,1378200,INTARIAN_PEPPER_ROOT,SELL,11387,3,MARKET_TRADE
-1,380700,1380700,INTARIAN_PEPPER_ROOT,BUY,11377,4,AGGRESSIVE
-1,382500,1382500,INTARIAN_PEPPER_ROOT,SELL,11385,4,AGGRESSIVE
-1,382900,1382900,INTARIAN_PEPPER_ROOT,SELL,11386,7,AGGRESSIVE
-1,384200,1384200,INTARIAN_PEPPER_ROOT,SELL,11390,6,MARKET_TRADE
-1,385700,1385700,INTARIAN_PEPPER_ROOT,BUY,11387,9,AGGRESSIVE
-1,387000,1387000,INTARIAN_PEPPER_ROOT,SELL,11390,3,AGGRESSIVE
-1,387000,1387000,INTARIAN_PEPPER_ROOT,SELL,11381,8,AGGRESSIVE
-1,388700,1388700,INTARIAN_PEPPER_ROOT,SELL,11395,5,MARKET_TRADE
-1,390300,1390300,INTARIAN_PEPPER_ROOT,SELL,11393,6,AGGRESSIVE
-1,390400,1390400,INTARIAN_PEPPER_ROOT,BUY,11392,8,AGGRESSIVE
-1,393200,1393200,INTARIAN_PEPPER_ROOT,BUY,11389,7,AGGRESSIVE
-1,393900,1393900,INTARIAN_PEPPER_ROOT,BUY,11396,7,AGGRESSIVE
-1,397600,1397600,INTARIAN_PEPPER_ROOT,SELL,11401,6,AGGRESSIVE
-1,397600,1397600,INTARIAN_PEPPER_ROOT,SELL,11391,12,AGGRESSIVE
-1,398800,1398800,INTARIAN_PEPPER_ROOT,BUY,11395,5,AGGRESSIVE
-1,398800,1398800,INTARIAN_PEPPER_ROOT,BUY,11405,10,AGGRESSIVE
-1,398900,1398900,INTARIAN_PEPPER_ROOT,BUY,11395,6,AGGRESSIVE
-1,399000,1399000,INTARIAN_PEPPER_ROOT,BUY,11395,7,AGGRESSIVE
-1,400000,1400000,INTARIAN_PEPPER_ROOT,BUY,11394,7,MARKET_TRADE
-1,400300,1400300,INTARIAN_PEPPER_ROOT,SELL,11403,8,AGGRESSIVE
-1,400800,1400800,INTARIAN_PEPPER_ROOT,BUY,11397,4,AGGRESSIVE
-1,402300,1402300,INTARIAN_PEPPER_ROOT,SELL,11405,5,AGGRESSIVE
-1,404200,1404200,INTARIAN_PEPPER_ROOT,BUY,11406,5,AGGRESSIVE
